item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q2834659,Alexis Thambwe Mwamba,,,,,2019-01-28,,male,Q2834659-7928A0D4-92A3-4A99-B636-5592F1CC8FAA
Q2839924,Alphonse Ngoyi Kasanji,,,,,2019-01-28,,male,Q2839924-4FE1D09F-90B6-4B3C-8884-FF0810905443
Q379136,André Kimbuta,,,,,2019-01-28,,male,Q379136-3B16B3F3-4CC6-41FD-B5D9-D82C33F79BB3
Q112274893,Assumani Amani,,,,,2019-01-28,,,Q112274893-3B8B5149-BA85-43F5-A039-8E746802CD37
Q57883,Augustin Matata Ponyo,,,,,2019-01-28,,male,Q57883-57F7070A-71BC-412D-A7F6-C73DC7C284AB
Q112274894,Auguy Ilunga,,,,,2019-01-28,,,Q112274894-9EA151CF-BF88-4CE4-8114-A2A5876C5581
Q3332426,Autsai Asenga,,,,,2019-01-28,,male,Q3332426-55D2AFC5-105E-4EC2-AEFF-AF6BB48077B9
Q19543886,Bahati Lukwebo,,,,,2019-01-28,,male,Q19543886-114E3E9F-EA91-4ABE-9676-90766639CF63
Q112274895,Bahikita Jams,,,,,2019-01-28,,,Q112274895-9A2CEDA8-104B-42DA-A7FC-7BF630D1B11F
Q112274896,Bakomito Ngabu Jean,,,,,2019-01-28,,,Q112274896-F6756E2E-D5BE-4F19-ACD9-8B254FAA59CE
Q97464651,Bakonga Willy,,,,,2019-01-28,,male,Q97464651-0A7EE350-7DDB-41FF-AE84-61E257AE9E29
Q112274898,Bale Bila Basile,,,,,2019-01-28,,,Q112274898-9F907B68-F5A0-45C6-9552-1FDEE291D982
Q112262797,Batumoko Afozunde Jean-Pierre,,,,,2019-01-28,,male,Q112262797-18837508-7917-4EEF-9FA1-49A81C4DDC44
Q112274899,Bolingo Botakile Denise,,,,,2019-01-28,,,Q112274899-7FEB7744-AD6E-40D1-97E8-3E65B9D6D9F0
Q112262813,Boongo Nkoy Pancrace,,,,,2019-01-28,,male,Q112262813-F94A44B7-FA51-4260-BAE9-E39EB410E659
Q112274900,Bulasung Fanata Natalie,,,,,2019-01-28,,,Q112274900-F603EBEA-BF11-46C6-999C-B15F34E28FA7
Q112274901,Busa Togba Jean Lucien,,,,,2019-01-28,,,Q112274901-2CCBA22E-668A-437F-A2E6-37A84BA67612
Q106323857,Carole Agito Amela,,,,,2019-04-05,,female,Q106323857-ac2cfa3a-48fd-f045-e543-a52f449ecd0a
Q112274902,Christoph Baseane Nangaa Christophe,,,,,2019-01-28,,,Q112274902-551A9BFD-FA93-4366-BC02-228D351555C1
Q108385607,Denis Kambayi,,,,,2019-01-28,,male,Q108385607-F10FAD87-171C-4FF8-A34C-F3CDC6715F29
Q3027119,Didier Mumengi,,,,,2019-01-28,,male,Q3027119-76C51065-59D2-4220-B409-0921D31E1E0F
Q109072260,Eddy Mundela,,,,,2019,,male,Q109072260-c77f84a4-4d5e-23ac-e541-be1ab1a84478
Q112274903,Espérance M'baharanyi,,,,,2019-01-28,,,Q112274903-65524CBE-3D24-4DDB-A16E-20E9BEC1419E
Q112264137,Fidèle Likinda,,,,,2019-01-28,,male,Q112264137-D67C35B8-BCAF-4608-813C-8AE19EFC939F
Q112274904,Fikilii Alimasi,,,,,2019-01-28,,,Q112274904-B0270FC1-3FB1-4D8F-8601-C4EF18BBE61E
Q23007983,Francine Muyumba,,,Q130268,Haut-Katanga Province,2019-04-05,,female,Q23007983-c4485cd9-2257-4d84-89b3-061925db7481
Q3085432,François Mwamba,,,,,2019-01-28,,male,Q3085432-02324B41-ECAC-46C8-8AAE-FE481BF282F9
Q112274905,Françoise Bemba Ndokwa,,,,,2019-01-28,,,Q112274905-B50B5FF9-0159-4083-B35B-6B2EFE52C707
Q112274906,Gabriel Kazadi Ngoyi,,,,,2019-01-28,,,Q112274906-E8C2FFE6-1630-4EC3-B8FD-CFFFEEFE184D
Q112274907,Gerengo Valentin,,,,,2019-01-28,,,Q112274907-2644224D-0F0B-418C-8AB5-98660514CDF9
Q112274908,Goya Bijou,,,,,2019-01-28,,,Q112274908-30D67196-C55F-43D1-8A00-5A588929DABF
Q104600997,Guy Loando,,,Q427246,Tshuapa District,2019-05-14,2021-04-26,male,Q104600997-34fd62c9-483f-346c-5f11-686a768ec84a
Q112274909,Ida Kamoji,,,,,2019-01-28,,,Q112274909-48CFEA81-9C62-4FC1-A469-471A1F2C96BA
Q108385508,Ida Nzumba,,,,,2019-01-28,,female,Q108385508-D6138B90-58DF-4B84-BC55-F2375EE8B517
Q112265578,Idambituo Bakaato,,,,,2019-01-28,,,Q112265578-69AB3E51-B0A8-42DA-9D9C-077D8F8F0B34
Q112274910,Ilunga Kitombolwe Alain,,,,,2019-01-28,,,Q112274910-909A1AC4-A601-4774-8F8A-58A8B199EB98
Q112274911,Inioki Sacre,,,,,2019-01-28,,,Q112274911-7C59D8EF-AA8B-4B90-9AB7-25F0DA83B17B
Q112274912,Jean philbert Mabaya,,,,,2019-01-28,,,Q112274912-6D007B5D-F923-471C-BEB5-6D0ED45A1423
Q3169519,Jean-Pierre Lola Kisanga,,,,,2019-01-28,2020-12-01,male,Q3169519-FD054B53-8360-4EF9-AF90-CC41076AE44A
Q112274913,Jonas Mumbere,,,,,2019-01-28,,,Q112274913-A80AE20C-442F-4E5A-A1F8-4D2D7BDFB1E1
Q3186269,José Endundo,,,,,2019-01-28,,male,Q3186269-C5D4BB87-8CCE-4895-9E36-35302C9D18E8
Q3186402,José Makila Sumanda,,,,,2019-01-28,,male,Q3186402-349DDFC0-B922-4E90-888F-024DC23A30D0
Q112274914,Jérôme Bikenge,,,,,2019-01-28,,,Q112274914-06C36C3E-8E60-454E-B510-00CFA910AFDF
Q112274915,Kabamba wa Ilunga Isabelle,,,,,2019-01-28,,,Q112274915-E2D7CF04-E9AC-462B-92BC-26A5F27B6C5B
Q112274916,Kabwe Mwehu longo Isidore,,,,,2019-01-28,,,Q112274916-4C0E3511-1C45-4448-83BE-378EA9AC5AB9
Q111307311,Kamitatu Sona,,,,,2019-01-28,,female,Q111307311-5CC1A20B-1BE9-4C10-A38E-9C66B0095EDB
Q112274917,Kanyimbu Shindani Michel,,,,,2019-01-28,,,Q112274917-AD03D50A-1EBE-406D-A9B9-E5312D75C744
Q112274918,Kapya Ntumba,,,,,2019-01-28,,,Q112274918-D5A68F97-0721-4EA5-9456-8F8DD8AAD7B8
Q112265703,Katumwa Mukalay Vicky,,,,,2019-01-28,,,Q112265703-ADA8A516-CD91-4C39-AC4D-49E0018EDEB8
Q112274920,Kaumba Lufunfa,,,,,2019-01-28,,,Q112274920-3D5A8088-352B-4A24-B508-D710412B6BA3
Q112274921,Kazadi Nyembue Dieudonne,,,,,2019-01-28,,,Q112274921-B0B7B6F0-6733-49A5-A46C-CD1CEAA3878A
Q56291812,Kpama Baramoto Kata Philippe,,,,,2019-01-28,,male,Q56291812-E814C136-70C1-4778-AB4F-87D83CCCAE7D
Q112274923,Laurent Munzangisa,,,,,2019-01-28,,,Q112274923-0359B81D-6098-486E-BFCC-EF80CFBADD04
Q112274924,Lelo Nzazi Rolly,,,,,2019-01-28,,,Q112274924-05DAA725-E083-4897-9E19-EAE4F7C29AC5
Q112274925,Luese Bakwa Moyo,,,,,2019-01-28,,,Q112274925-F03E3349-DD4C-4415-9C7E-62A7F9E750D1
Q112274926,Lukamata Nkulu Colette,,,,,2019-01-28,,,Q112274926-67579E4C-1D40-456B-A57A-06D559CDE427
Q112274927,Madeleine Mikomba,,,,,2019-01-28,,,Q112274927-0EFB0CCA-A38D-4517-BCF9-828DC20E2FD9
Q112274928,Mangiadi Kifulu Aimé Patiance,,,,,2019-01-28,,,Q112274928-2DB7E4BA-0432-487A-8367-FACF58128A21
Q112274929,Manzia Andia Dieudonné,,,,,2019-01-28,,,Q112274929-9B1368B8-F17C-4778-8F2C-576D258621FE
Q112274930,Mbonga magalu engwanda Louis,,,,,2019-01-28,,,Q112274930-29F71C01-1FCC-4CF6-A29C-9959FDA7ED94
Q18642480,Michel Bongongo,,,,,2019-01-28,,male,Q18642480-7A28BE3D-FB7F-427E-95A0-E5E24F3D7FD5
Q112274931,Mike Mosisi,,,,,2019-01-28,,,Q112274931-6ADDE475-F1B0-43B5-9304-74E71330C50D
Q112274932,Miruho Mugorozi,,,,,2019-01-28,,,Q112274932-F1734A63-D0CB-4169-8118-BAF6BCA8150A
Q112274933,Miyamba Ngove,,,,,2019-01-28,,,Q112274933-5DA07BFE-7799-49C7-A185-C25431F7D555
Q112263070,Mobutu Giala Kasa Albert Philippe,,,,,2019-01-28,,male,Q112263070-57B79A0A-42F6-41B4-8578-06468DEB8C4C
Q112274934,Mokolo wa Pombo,,,,,2019-01-28,,,Q112274934-C2218802-1FB4-4ECE-8725-B6526D3484F5
Q112274935,Moleka Liambi Jean de Dieu,,,,,2019-01-28,,,Q112274935-A6E1B22A-3011-4A68-A46D-AED4CB50898F
Q112274936,Monalux Monaciebe,,,,,2019-01-28,,,Q112274936-13580157-3081-4FD6-BF86-048E11EC7399
Q112274937,Muaka Muaka Roger,,,,,2019-01-28,,,Q112274937-50DD037C-F365-4687-BF56-613F2458BFAB
Q112274938,Mukalay Kionde Célestine Hortense,,,,,2019-01-28,,,Q112274938-A77BC52E-CDA4-4841-9568-9242F6E78C03
Q112274939,Musaas manyong Jean-Claude,,,,,2019-01-28,,,Q112274939-4992B17D-51F7-4E2D-B307-DDB29226FA6C
Q112274940,Mutombo Mbwebwe Hyppolyte,,,,,2019-01-28,,,Q112274940-EC8C8E67-5DE8-4DD1-A601-9CE885C2E937
Q111164564,Mwando Katempa,,,,,2019-01-28,,female,Q111164564-4368EBA6-3243-4E86-8503-76B49EFD7A0B
Q112274941,Mwawatadi Boni,,,,,2019-01-28,,,Q112274941-25FFFE1C-D10F-4673-8A19-DB27E2731BD4
Q112274942,Ngambani Adonis,,,,,2019-01-28,,,Q112274942-7CC48748-28B1-40FF-95E5-8E17787E836F
Q112274943,Ngudianza Bayokisa Kisula Nefertiti,,,,,2019-01-28,,,Q112274943-391C4824-4168-4EC6-B5D5-9BDEFA9841D1
Q112274944,Nkole Tshimuanga,,,,,2019-01-28,,,Q112274944-7E5AD781-1516-4CFD-AE7D-01ABB23234C8
Q112274945,Pamphile Badu wa Badu,,,,,2019-01-28,,,Q112274945-D686860F-4A44-4B7D-90E3-8156066DE86C
Q109017960,Pande Kapopo,,,,,2019-01-28,,,Q109017960-5F6618B1-B326-471B-8131-934387F3569C
Q112274946,Patrick Lubala Birhashirwa,,,,,2019-01-28,,,Q112274946-BA7FEADC-D054-4C72-AC26-A8565D562C4F
Q3386032,Pierre Lumbi,Q3224839,Le Mouvement Social,Q488326,South Kivu,2018,2020,male,Q3386032-b10e915d-3766-422b-823f-94329b4ab3d2
Q112222017,Pierrot Uweka,,,,,2019-01-28,,male,Q112222017-97BA49A1-86EF-49DC-B411-5A1830D4A5B8
Q112274947,Rubuye Hakizimwami,,,,,2019-01-28,,,Q112274947-26F64205-BC10-4D89-9B06-8A399AD9C651
Q112274948,Saladia Augustin,,,,,2019-01-28,,,Q112274948-542BB494-EAE1-442D-9C98-685E6E0A67E8
Q17639110,Samy Badibanga,,,,,2019-01-28,,male,Q17639110-2AD78A5F-0A9A-423D-8EB8-DA2DF4169A17
Q112274949,Sanguma Mossai,,,,,2019-01-28,,,Q112274949-3E4981B6-6E67-473E-BD0F-8D9CD6DCF748
Q112274950,Tibasima Atenyi,,,,,2019-01-28,,,Q112274950-F13CCAB1-10E8-4EAF-9341-F3E8D394D8CC
Q109047035,Tristan Etumba,,,,,2019-01-28,,,Q109047035-1F5EFB29-8E30-4106-BAA1-C3DE780571B1
Q112274951,Tshikez Diemo,,,,,2019-01-28,,,Q112274951-F0E8FF56-EA62-4183-8D46-06B07B32B636
Q112274952,Zagbalafio Angala Angala Jean Pierre,,,,,2019-01-28,,,Q112274952-F9691CCD-532E-472D-AD3E-9830086B3834
Q112274953,Ziaka Angelani,,,,,2019-01-28,,,Q112274953-0296F9B1-0650-4E0A-802E-4E62B85B9FC2
Q112274954,kabuya lumona Sangwa Celestin,,,,,2019-01-28,,,Q112274954-17BA0426-7B5E-488B-8A99-214219EC5744
Q3592729,Évariste Boshab,,,,,2019-01-28,,male,Q3592729-AFCEAD9E-EBDC-4DDC-AFBF-69C332015986
